date,number_days,region,number_blackout_consumers,number_blackout_settlements,number_restored_consumers,number_restored_settlements,notes,link
2023-08-19,1,Херсонська,10500,,500,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0MZGjSmdcHBMfakQGuMHVariYXq3quuq8L7x7yF8MmtogWJ8qvxo7rPPVduLaFkwDl
2023-08-20,7,Донецька,,111,61152,92,14.08-20.08,https://www.dtek-dem.com.ua/ua/news/za-tizhden-dtek-donecki-elektromerezhi-vdalosya-vidnoviti-svitlo-u-92-naselenih-punktah-donechchini-znestrumlenih-cherez-obstrili
2023-08-20,1,Херсонська,10500,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0MZGjSmdcHBMfakQGuMHVariYXq3quuq8L7x7yF8MmtogWJ8qvxo7rPPVduLaFkwDl
2023-08-21,1,Запорізька,26566,76,508,,,https://www.zoe.com.ua/news/%d0%bf%d1%80%d0%be%d1%82%d1%8f%d0%b3%d0%be%d0%bc-18-20-%d1%81%d0%b5%d1%80%d0%bf%d0%bd%d1%8f-%d1%84%d0%b0%d1%85%d1%96%d0%b2%d1%86%d1%96-%d0%bf%d0%b0%d1%82-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96/
2023-08-21,1,Сумська,,46,,,,https://www.facebook.com/sumyoblenergo/posts/pfbid02isy3j2dXPGFAaUnRYNaZTxmSoXjmPQbgG8UZ7Uq2tdf9iafwzPDmjjzFnECwhUorl
2023-08-21,1,Херсонська,10500,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0jTVgHEbPz3jzpHLwHduWkA7rYYkkAChheJ45NPVPR8usqmEJd7muv5wDjFMhMTxfl
2023-08-22,1,Дніпропетровська,,,50500,,,https://www.dtek-dnem.com.ua/ua/news/pislya-raketnogo-udaru-na-dnipropetrovshchini-energetiki-dtek-vidnovili-elektropostachannya-dlya-50-5-tisyach-rodin
2023-08-22,2,Донецька,,110,2786,10,21.08-22.08,https://www.dtek-dem.com.ua/ua/news/za-dvi-dobi-fahivcyam-dtek-donecki-elektromerezhi-vdalosya-vidnoviti-elektriku-dlya-12-7-tisyachi-rodin-znestrumlenih-cherez-obstrili-ta-cherez-negodu
2023-08-22,1,Запорізька,26972,69,415,,,https://www.zoe.com.ua/news/%d1%81%d1%82%d0%b0%d0%bd-%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be%d0%bf%d0%be%d1%81%d1%82%d0%b0%d1%87%d0%b0%d0%bd%d0%bd%d1%8f-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d0%be%d1%97-%d0%be-331/
2023-08-22,1,Харківська,,,250,4,,https://www.facebook.com/kharkivoblenergo/posts/pfbid0dxAYPsPVGhcNhjJGJTFp3SSe4pRaiyVDKr3ma1kjAgU1QcauyU8aYgVvDyvaCbRvl?__cft__[0]=AZXORkqkvG2jAWcRRwWAw709KnSj6qLFDdyfXQZg7pCn9BT-Hbm8Aqo23_67WnEjdktH7yzmYehW5x5SZxuxZjc3PkrlILbSA4CSAEdm3J77sWMb3kPNoXhDg2tWgUdGfzKMs5FcHNAasx86b23yqomoJEGTsYlwF11mTNiGf--eC8Bd2s886fBA2NE0V3iU0qc&__tn__=%2CO%2CP-R
2023-08-22,1,Херсонська,10500,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02VZXJH67PM5zNpSDnYtThqhrruVm3KbtDV2BuHbJX2D9386x9fiCmDXvc8hEFE4LHl
2023-08-23,1,Донецька,,111,1420,4,,https://www.dtek-dem.com.ua/ua/news/dlya-1-4-tisyachi-rodin-povernuv-svitlo-dtek-donecki-elektromerezhi-za-dobu
2023-08-23,1,Запорізька,26082,80,1114,,,https://www.zoe.com.ua/news/%d0%bf%d1%80%d0%be%d1%82%d1%8f%d0%b3%d0%be%d0%bc-%d0%bc%d0%b8%d0%bd%d1%83%d0%bb%d0%be%d1%97-%d0%b4%d0%be%d0%b1%d0%b8-%d0%bf%d0%b0%d1%82-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b6%d0%b6%d1%8f-5/
2023-08-23,1,Херсонська,10500,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02eNAZB5FjiYTuY3QsvWD1Fiss1zZwD48CtjWaAeUfFQEFRYa1A5XSxw9bHzy5rsWl
2023-08-24,1,Донецька,,109,2447,2,,https://www.dtek-dem.com.ua/ua/news/znovu-zi-svitlom-2-4-tisyachi-osel-na-donechchini-dtek-donecki-elektromerezhi-prodovzhuye-vidnovlennya-merezh
2023-08-24,1,Запорізька,26002,64,4271,4,,https://www.zoe.com.ua/news/%d0%bc%d0%b8%d0%bd%d1%83%d0%bb%d0%be%d1%97-%d0%b4%d0%be%d0%b1%d0%b8-%d1%80%d0%b0%d1%88%d0%b8%d1%81%d1%82%d1%81%d1%8c%d0%ba%d1%96-%d0%be%d0%b1%d1%81%d1%82%d1%80%d1%96%d0%bb%d0%b8-%d0%b4%d0%be%d0%b4/
2023-08-24,1,Херсонська,10300,41,110,,,https://vgoru.org/novini/u-desyatoh-selah-na-hersonshini-elektropostachannya-ne-vidnovlyuvatimut-ova
2023-08-25,1,Дніпропетровська,300,,2604,,,https://www.dtek-dnem.com.ua/ua/news/dtek-dniprovski-elektromerezhi-povernuv-svitlo-2-6-tisyachi-rodin-dnipropetrovshchini-za-dobu
2023-08-25,1,Донецька,,114,3383,4,,https://www.dtek-dem.com.ua/ua/news/dtek-donecki-elektromerezhi-povernuli-svitlo-3-tisyacham-rodin-za-dobu
2023-08-25,1,Запорізька,26002,64,144,3,,https://www.zoe.com.ua/news/%d1%81%d1%82%d0%b0%d0%bd-%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be%d0%bf%d0%be%d1%81%d1%82%d0%b0%d1%87%d0%b0%d0%bd%d0%bd%d1%8f-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d0%be%d1%97-%d0%be-332/
2023-08-25,1,Херсонська,10300,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0hyYg1jcmMoKnNcbhpBpJZtRfngpQJH7jSXqMq4JiLiZ8tSYoD1ToDzeS2APE4XmFl
2023-08-26,1,Харківська,270,1,,,,https://www.facebook.com/kharkivoblenergo/posts/pfbid0rhqz8YD37rtUFwpDrXVwWzC2jHUddYwhQXeLjmND8knAF73MgVCMyafQf4WBWNCXl?__cft__[0]=AZWmBDbFX1NkTPqprrS8EfrFw8WEaT4ECMMinndKkocyMNBD-REs6DGA5bJaG2C_gusq3LjGNzkYpIdRuGxDO1bCytRod0V0AvRrhrVRsMSvRvKPgn3ZZwA5p5fTCeu9UC0QfNinPGUnu-ZAXDMduwi_ij6U71krId4XJsX1-QObjI41nbMPUbdR2QQrDSLrpcM&__tn__=%2CO%2CP-R
2023-08-26,1,Херсонська,10300,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02jRJuiixe9YrXz7d2JFiKLR4u6cMN5fWk4zqDVurXnDvZTiSWXiBoD6CgnNDPerkXl
2023-08-27,7,Дніпропетровська,,,53492,,21.08-27.08,https://www.dtek-dnem.com.ua/ua/news/protyagom-tizhnya-energetiki-vidnovili-elektropostachannya-dlya-53-5-tisyach-rodin-dnipropetrovshchini
2023-08-27,7,Донецька,,112,15998,37,21.08-27.08,https://www.dtek-dem.com.ua/ua/news/za-tizhden-dtek-donecki-elektromerezhi-vdalosya-vidnoviti-svitlo-u-37-naselenih-punktah-donechchini-znestrumlenih-cherez-obstrili
2023-08-27,1,Херсонська,10300,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02jRJuiixe9YrXz7d2JFiKLR4u6cMN5fWk4zqDVurXnDvZTiSWXiBoD6CgnNDPerkXl
2023-08-28,1,Запорізька,26280,69,459,,,https://www.zoe.com.ua/news/%d1%81%d1%82%d0%b0%d0%bd-%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be%d0%bf%d0%be%d1%81%d1%82%d0%b0%d1%87%d0%b0%d0%bd%d0%bd%d1%8f-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d0%be%d1%97-%d0%be-333/
2023-08-28,1,Херсонська,10100,,150,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02wb2RQN4HGgutJFnCa9V5cEFPjsJ1n9VZAY6ckZHZ3C6n1FicWh1BAFDNkYLey6Rdl
2023-08-29,2,Донецька,,115,24694,17,28.08-29.08,https://www.dtek-dem.com.ua/ua/news/za-dvi-dobi-dtek-donecki-elektromerezhi-vdalosya-vidnoviti-svitlo-dlya-ponad-24-tisyach-rodin
2023-08-29,1,Запорізька,30837,73,144,,,https://www.zoe.com.ua/news/%d1%84%d0%b0%d1%85%d1%96%d0%b2%d1%86%d1%96-%d0%bf%d0%b0%d1%82-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b6%d0%b6%d1%8f%d0%be%d0%b1%d0%bb%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be-%d0%bf%d1%80-2/
2023-08-29,1,Херсонська,10000,,100,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0sm174oDjAkTgEYNxMrmE9cPcnLwmRTdMdm45R48tj8g6hauxJBenio1vurWf2zEfl
2023-08-30,1,Донецька,,113,5838,2,,https://www.dtek-dem.com.ua/ua/news/zi-svitlom-shche-mayzhe-6-tisyach-rodin-dtek-donecki-elektromerezhi-prodovzhuye-remonti-merezh-pislya-obstriliv
2023-08-30,1,Запорізька,30274,69,4735,,,https://www.zoe.com.ua/news/%d0%b2%d1%87%d0%be%d1%80%d0%b0-%d1%83-%d0%bf%d1%80%d0%b8%d1%84%d1%80%d0%be%d0%bd%d1%82%d0%be%d0%b2%d0%b8%d1%85-%d1%82%d0%b5%d1%80%d0%b8%d1%82%d0%be%d1%80%d1%96%d1%8f%d1%85-%d0%bc%d0%b8-%d0%b2%d1%96/
2023-08-30,1,Одеська,,,237,,,https://www.dtek-oem.com.ua/ua/news/energetiki-dtek-vidnovili-elektropostachannya-dlya-237-rodin-kotri-zalishilisya-bez-svitla-cherez-obstrili
2023-08-30,1,Херсонська,10000,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02zBJG9EaAi3iAsfaMoxvVxbWTLwSNo1jngnexj4mmLtLELJotC8fcRMtnKJvQJkrPl
2023-08-31,1,Запорізька,26147,68,4127,2,,https://www.zoe.com.ua/news/%d0%bf%d0%be%d0%bd%d0%b0%d0%b4-4-%d1%82%d0%b8%d1%81%d1%8f%d1%87%d1%96-%d1%80%d0%be%d0%b4%d0%b8%d0%bd-%d1%83-%d0%bf%d1%80%d0%b8%d1%84%d1%80%d0%be%d0%bd%d1%82%d0%be%d0%b2%d0%b8%d1%85-%d1%82%d0%b5%d1%80/
2023-08-31,1,Херсонська,9700,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid05N4km4Yv9Bk65Y9HdzR5WPkGqAataNUVixAyHuMXFzaBh7AXN77cQUCrSMuX54sVl
2023-09-01,2,Донецька,,109,8937,19,31.08-01.09,https://www.dtek-dem.com.ua/ua/news/za-dvi-dobi-dtek-donecki-elektromerezhi-vdalosya-povernuti-svitlo-u-9-tisyach-osel
2023-09-01,1,Запорізька,26021,66,,,,https://www.zoe.com.ua/news/%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d1%96-%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d0%ba%d0%b8-%d0%b7%d0%b0%d0%b6%d0%b8%d0%b2%d0%b8%d0%bb%d0%b8-%d0%bf%d0%be%d0%bd%d0%b0/
2023-09-01,1,Херсонська,9700,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0Yba4q1eFK25EV1wrx7NdgUxqmL5mYiE1UKG3j7KQhJMW4o47YGn15HsAq4VVXazfl
2023-09-02,1,Дніпропетровська,,,1817,4,,https://www.dtek-dnem.com.ua/ua/news/dtek-dn-iprovski-elektromerezhi-povernuv-svitlo-mayzhe-2-tisyacham-rodin-pislya-obstriliv
2023-09-02,1,Донецька,,141,23863,28,,https://www.dtek-dem.com.ua/ua/news/za-dobu-dtek-donecki-elektromerezhi-povernuv-svitlo-do-28-naselenih-punktiv
2023-09-02,1,Херсонська,9600,,140,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0iiTz29b6NRzamUgMqFDzvEJdnonNRFCGoLnhoNbWGPEKvdbbd5M2ogaQrFC5R5WSl
2023-09-04,31,Дніпропетровська,,,77618,,05.08-04.09,https://www.dtek-dnem.com.ua/ua/news/dtek-povertaye-svitlo-protyagom-serpnya-energetiki-vidnovili-postachannya-svitla-dlya-77-6-tisyachi-rodin-dnipropetrovshchini
2023-09-04,31,Донецька,,114,242095,339,05.08-04.09,https://www.dtek-dem.com.ua/ua/news/za-serpen-dtek-donecki-elektromerezhi-vdalosya-vidnoviti-elektropostachannya-dlya-ponad-242-tisyach-rodin
2023-09-04,1,Запорізька,26066,67,99,,,https://www.zoe.com.ua/news/%d0%bf%d0%b0%d1%82-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b6%d0%b6%d1%8f%d0%be%d0%b1%d0%bb%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be-%d0%be%d1%82%d1%80%d0%b8%d0%bc%d0%b0%d0%bb%d0%be-%d0%bf/
2023-09-04,31,Одеська,,,2179,,01.08-31.08,https://www.dtek-oem.com.ua/ua/news/protyagom-serpnya-energetiki-dtek-odeski-elektromerezhi-vidnovili-elektropostachannya-dlya-2-1-tisyachi-rodin-kotri-zalishilisya-bez-svitla-cherez-obstrili
2023-09-04,1,Харківська,26,,26,,,https://www.facebook.com/kharkivoblenergo/posts/pfbid025GVgCjoMCYma9x5Vp4auTYsppZiVKewX838CE7dzLR4oonbLU65oKB3HWBNTRNv4l?__cft__[0]=AZUW6xWtm2MsU5F6yacTs_Oag2D71zWnTH1_gA2J8rvWuOW5yXMN4YvJ648M5VkdOxNZHYCNoDDRdWnXYfiPqTCq9gqjUBlYtY0w9dEdjCHDkGr9G427RWE2nLFk-PpLOBkshhBOp1HoBfR7VEMuhU23S9bXmgO4hUTy_JplAxAZw04MmWeF2RUa_7CGihPzT0Q&__tn__=%2CO%2CP-R
2023-09-04,1,Херсонська,9000,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02ZLbgBe7Hf4KTt1T7bnB8h1dh9rp2ufeTmb5rZ62rm3ttD7RV3HtDx8a6o7ADWYjKl
2023-09-05,2,Донецька,,117,3057,17,04.09-05.09,https://www.dtek-dem.com.ua/ua/news/za-dvi-dobi-dtek-donecki-elektromerezhi-vdalosya-povernuti-elektriku-u-3-tisyachi-osel
2023-09-05,1,Запорізька,26021,66,207,4,,https://www.zoe.com.ua/news/%d0%bf%d1%80%d0%be%d1%82%d1%8f%d0%b3%d0%be%d0%bc-%d0%bc%d0%b8%d0%bd%d1%83%d0%bb%d0%be%d1%97-%d0%b4%d0%be%d0%b1%d0%b8-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b6%d0%b6%d1%8f%d0%be%d0%b1%d0%bb/
2023-09-05,1,Харківська,,,28,1,,https://www.facebook.com/kharkiv.rda/posts/pfbid028HT3TQtJSwU5V2Gw2YAsEs5Mx2eFmjkV85PSm6C2KSWmcCfVCxE3pCe8mGPEs3nGl?__cft__[0]=AZVxEXIxYQ0Q6Mbl3M_Wd-L93FAC6O15J7cvU-3IYbFCnzbvG1joloppo_tfuu1lxZjmB_9gAnOiEP8a0VrAjzVQxw0sPgLXAL-3nzbYusnL75Ar21wYQxusll922FFwJPhfXc6HHy2cwb_mrMwUwsdR1ftC2SmDiibPZ5DNt5zcHjqIDy1_f_U566haiBSESBR7iBwFrZnu0GSH4VabXyhl&__tn__=%2CO%2CP-y-R
2023-09-05,1,Херсонська,9000,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02x2aeR2JeMEb9boQmhciEtqzf3wMo2ngGWJwd5mtB6qXf75KXFzjRtAZZPcAaMJ1Fl
2023-09-06,1,Запорізька,26030,65,1,,,https://www.zoe.com.ua/news/%d1%81%d1%82%d0%b0%d0%bd-%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be%d0%bf%d0%be%d1%81%d1%82%d0%b0%d1%87%d0%b0%d0%bd%d0%bd%d1%8f-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d0%be%d1%97-%d0%be-335/
2023-09-06,1,Одеська,,,142,,,https://www.facebook.com/dtekoem/posts/pfbid02KbaouohAFhy3ouR6TFir8yFxfAK9dcrYraa7dcDFSuoyg6RiVjA4LB5PJ6XQJhwDl
2023-09-06,1,Херсонська,9000,,19,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0SrhU3HDBe7Nj62NEMW8PQbnw9DzVTLZioYMFTDz2NUUWkx5Y4ynnpYf9g6q7fzoil
2023-09-07,1,Дніпропетровська,,,117,1,,https://www.dtek-dnem.com.ua/ua/news/energetiki-dtek-vidnovili-robotu-elektromerezh-pislya-raketnoji-ataki-krivogo-rogu
2023-09-07,1,Запорізька,26182,69,,,,https://www.zoe.com.ua/news/06-%d0%b2%d0%b5%d1%80%d0%b5%d1%81%d0%bd%d1%8f-%d0%bf%d0%b0%d1%82-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b6%d0%b6%d1%8f%d0%be%d0%b1%d0%bb%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be-%d0%b2%d1%96/
2023-09-07,1,Херсонська,9000,,20,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0HfyJifcZ45eB7xJ4nWXP37MZipTwGPE78nHtp1UjR1QGmyW2kziLc8UkXbgF6HMzl
2023-09-08,3,Донецька,,115,9465,24,06.09-08.09,https://www.dtek-dem.com.ua/ua/news/za-tri-dobi-dtek-donecki-elektromerezhi-vdalosya-povernuti-svitlo-u-9-5-tisyach-osel
2023-09-08,1,Запорізька,30354,71,1018,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d0%ba%d0%b8-%d0%bf%d1%80%d0%be%d0%b4%d0%be%d0%b2%d0%b6%d1%83%d1%8e%d1%82%d1%8c-%d1%83%d1%81%d1%83%d0%b2%d0%b0%d1%82%d0%b8-%d0%bd%d0%b0%d1%81%d0%bb/
2023-09-08,1,Херсонська,8000,,800,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02ecpjZvPLogxUTFYnfVbeESPsM2AYiUoA8gE4BGAPbfbLdcd11AN4YtcjBmDGX332l
2023-09-09,1,Донецька,,118,9781,5,,https://www.dtek-dem.com.ua/ua/news/znovu-zi-svitlom-9-8-tisyachi-osel-na-donechchini-dtek-donecki-elektromerezhi-prodovzhuye-vidnovlennya-merezh
2023-09-09,1,Херсонська,8000,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02QRbdzDCCkoiceZKNYeuiksUbc3EefUuzGDBbck5LhFfyte7nMUp6SqysmtaffshWl
2023-09-10,7,Дніпропетровська,,,1785,1,04.09-10.09,https://www.dtek-dnem.com.ua/ua/news/protyagom-tizhnya-energetiki-dtek-vidnovili-elektropostachannya-dlya-1-8-tisyachi-rodin-dnipropetrovshchini
2023-09-10,7,Донецька,,117,25517,51,04.09-10.09,https://www.dtek-dem.com.ua/ua/news/za-tizhden-dtek-donecki-elektromerezhi-vdalosya-vidnoviti-svitlo-u-51-naselenomu-punkti-donechchini-znestrumlenomu-cherez-obstrili
2023-09-11,3,Запорізька,30192,,4997,,08.09-10.09,https://www.zoe.com.ua/news/%d0%bf%d1%80%d0%be%d1%82%d1%8f%d0%b3%d0%be%d0%bc-08-10-%d0%b2%d0%b5%d1%80%d0%b5%d1%81%d0%bd%d1%8f-%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d0%ba%d0%b8-%d0%b2%d1%96%d0%b4%d0%bd%d0%be%d0%b2/
2023-09-11,1,Херсонська,8000,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0dtn8f7iGp6mG7K4fWyMrGTjTwNCXo296AzRr8LfGQyehdtQrqDVyk2wt66Fuw9Tkl
2023-09-12,1,Запорізька,26486,,4271,,,https://www.zoe.com.ua/news/%d0%bf%d0%be%d0%bd%d0%b0%d0%b4-43-%d1%82%d0%b8%d1%81%d1%8f%d1%87%d1%96-%d1%80%d0%be%d0%b4%d0%b8%d0%bd-%d1%83-%d0%bf%d1%80%d0%b8%d1%84%d1%80%d0%be%d0%bd%d1%82%d0%be%d0%b2%d1%96%d0%b9-%d1%82%d0%b5/
2023-09-12,1,Херсонська,8000,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02mQCURvwYnqLuKQPECroKDrR8Eica3dVDQbFp2g3xpzHME72cqJAcyZsim6Y9aVSkl
2023-09-13,3,Донецька,,120,21301,38,11.09-13.09,https://www.dtek-dem.com.ua/ua/news/dtek-donecki-elektromerezhi-vdalosya-povernuti-svitlo-u-ponad-21-tisyachu-osel-za-tri-dobi
2023-09-13,1,Запорізька,30192,,464,4,,https://www.zoe.com.ua/news/%d1%81%d1%82%d0%b0%d0%bd-%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be%d0%bf%d0%be%d1%81%d1%82%d0%b0%d1%87%d0%b0%d0%bd%d0%bd%d1%8f-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d0%be%d1%97-%d0%be-336/
2023-09-13,1,Херсонська,8000,,,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0u8BPbjQLEV6QXbU9VTVPUTy9h7BHL6Yi3P3MNDRVm7gWxpwDnjtr3Pb4AUhjiYQLl
2023-09-14,1,Донецька,,119,4773,5,,https://www.dtek-dem.com.ua/ua/news/znovu-zi-svitlom-4-7-tisyachi-rodin-na-donechchini-dtek-donecki-elektromerezhi-prodovzhuye-vidnovlyuvati-merezhi-pislya-obstriliv
2023-09-14,1,Запорізька,26022,,4170,3,,https://www.zoe.com.ua/news/%d0%bf%d0%b0%d1%82-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b6%d0%b6%d1%8f%d0%be%d0%b1%d0%bb%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be-%d0%bf%d1%80%d0%be%d0%b4%d0%be%d0%b2%d0%b6%d1%83%d1%94-%d1%83%d1%81/
2023-09-14,1,Херсонська,7500,,400,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0jwfu3XKFWAjtp4v2GmMh9rczH8AaxVVXHmiPreUcvroKxVre9GadSJnpJJK84pxml
2023-09-15,1,Дніпропетровська,,,6690,2,,https://www.dtek-dnem.com.ua/ua/news/dtek-povernuv-svitlo-dlya-6-6-rodini-dnipropetrovshchini
2023-09-15,1,Запорізька,26096,,,,,https://www.zoe.com.ua/news/%d1%81%d1%82%d0%b0%d0%bd-%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be%d0%bf%d0%be%d1%81%d1%82%d0%b0%d1%87%d0%b0%d0%bd%d0%bd%d1%8f-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d0%be%d1%97-%d0%be-337/
2023-09-15,1,Херсонська,7000,,500,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0DhyXy5nHkAVUwxuApsDWDW39v2fg6rkWyC3N1BjQNHsEZaN2S3kLqJxz3fkrs21al
2023-09-16,2,Донецька,,112,1966,10,15.09-16.09,https://www.dtek-dem.com.ua/ua/news/dtek-donecki-elektromerezhi-povernuli-svitlo-v-oseli-mayzhe-2-tisyach-rodin
2023-09-16,1,Херсонська,6500,,400,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0388iCVWKy4zbd1pkWtT4d7LjNmyUSmpCjML5sg1uFFhrYYiA7DxbDQ9pS45pqx7xyl
2023-09-17,7,Дніпропетровська,,,9906,,11.09-17.09,https://www.dtek-dnem.com.ua/ua/news/za-tizhden-na-dnipropetrovshchini-energetiki-dtek-vidnovili-elektropostachannya-dlya-10-tisyach-rodin
2023-09-17,7,Донецька,,117,28134,54,11.09-17.09,https://www.dtek-dem.com.ua/ua/news/za-tizhden-dtek-donecki-elektromerezhi-vdalosya-vidnoviti-svitlo-dlya-ponad-28-tisyach-rodin-prifrontovoji-donechchini
2023-09-18,1,Запорізька,25941,,618,,,https://www.zoe.com.ua/news/%d0%bf%d1%80%d0%be%d1%82%d1%8f%d0%b3%d0%be%d0%bc-15-18-%d0%b2%d0%b5%d1%80%d0%b5%d1%81%d0%bd%d1%8f-%d0%bf%d0%b0%d1%82-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b6%d0%b6%d1%8f%d0%be%d0%b1%d0%bb/
2023-09-18,1,Херсонська,5500,,1000,,,https://www.facebook.com/minenergoUkraine/posts/pfbid02VWTwZQyhMJ4j3NyANg5sDdvUxpnWypUWQ5kTSRSE2ZvcVVBxvbE3bfCL16tq8Dgsl
2023-09-19,2,Донецька,,112,25176,16,18.09-19.09,https://www.dtek-dem.com.ua/ua/news/znovu-zi-svitlom-ponad-25-tisyachi-rodin-na-donechchini-dtek-donecki-elektromerezhi-prodovzhuye-vidnovlennya-merezh
2023-09-19,1,Запорізька,30508,73,,,,https://www.zoe.com.ua/news/%d1%87%d0%b5%d1%80%d0%b5%d0%b7-%d0%b1%d0%be%d0%b9%d0%be%d0%b2%d1%96-%d0%b2-%d0%b5%d0%bb%d0%b5%d0%ba%d1%82%d1%80%d0%be%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b0%d1%85-%d0%bf%d1%80%d0%b8%d1%84%d1%80%d0%be/
2023-09-19,1,Херсонська,4500,,800,,,https://www.facebook.com/minenergoUkraine/posts/pfbid022pjstSWnLd9ws1LVi1iJvyuigeFvBEMv1G8EJ2RrQJoay86Ee2g41bc7AY1jErnnl
2023-09-20,1,Донецька,,111,5913,10,,https://www.dtek-dem.com.ua/ua/news/za-dobu-dtek-donecki-elektromerezhi-vdalosya-povernuti-elektriku-u-mayzhe-6-tisyach-osel-na-donechchini
2023-09-20,1,Запорізька,30210,,316,,,https://www.zoe.com.ua/news/316-%d1%80%d0%be%d0%b4%d0%b8%d0%bd-%d1%83-%d0%bf%d1%80%d0%b8%d1%84%d1%80%d0%be%d0%bd%d1%82%d0%be%d0%b2%d0%b8%d1%85-%d1%82%d0%b5%d1%80%d0%b8%d1%82%d0%be%d1%80%d1%96%d1%8f%d1%85-%d0%b7%d0%b0%d0%bf%d0%be/
2023-09-20,1,Харківська,,,,10,,https://www.facebook.com/kharkivoblenergo/posts/pfbid0UJMW8zckT5aQyifYUeGu93zTkqAqiEYZRGsEFVTDcBy3GAUHYGtP7uoq6pvTePDVl
2023-09-20,1,Херсонська,4500,,200,,,https://www.facebook.com/minenergoUkraine/posts/pfbid0nrQDUeP3qXNysrkcg7ZBHsYXMifqweJCDuVMFXKkyxnZLNAx4ztx7F1n2eJ6bLF2l
2023-09-21,1,Запорізька,25939,,4271,4,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be%d0%bf%d0%be%d1%81%d1%82%d0%b0%d1%87%d0%b0%d0%bd%d0%bd%d1%8f-%d0%bf%d0%be%d0%bd%d0%b0%d0%b4-42-%d1%82%d0%b8%d1%81%d1%8f%d1%87-%d0%b6%d0%b8%d1%82%d0%b5%d0%bb%d1%96/
